Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Van Velden Memorial Hospital,Hospital,+27 15 307 8800,,"Medipark Third Avenue, Tzaneen, Limpopo, South Africa, 0850",-23.835339,30.164612,South Africa
Vanguard Community Health Centre,Hospital,+27 21 695 8238,luntu.mbanga@westerncape.gov.za,"49 Corner Candlewood and Citrus Street, Bonteheuwel, 7764",-33.947503,18.543697,South Africa
Ventersdorp Hospital,Hospital,,,,-26.310949,26.817905,South Africa
Vergelegen Medi-Clinic,Hospital,+27 21 850 9000; +27 21 850 6335,,"Main Road, Somerset West, 7130",-34.091006,18.858929,South Africa
Victoria Hospital,Hospital,+27 40 653 1141,,"Kuntselamanzi Street, Alice, 5700",-32.775151,26.844795,South Africa
Victoria Hospital,Hospital,+27 21 799 1111,Jonathan.Vaughan@westerncape.gov.za,"Alphen Hill Road, Wynberg, 7800",-34.012211,18.458917,South Africa
Victoria Itokolle Hospital,Hospital,+27 11 429 1000,,"53 Victoria Street, Mahikeng, 2745",-25.859422,25.641399,South Africa
Vincent Pallotti Hospital,Hospital,+27 21 506 5111,,"Life Vincent Pallotti Hospital Alexandra Road, Pinelands, 7405",-33.944372,18.48933,South Africa
Virginia Provincial,Hospital,+27 57 221 3300;+27 57 221 3352,,"17 Kommando Avenue, Virginia, Matjhabeng Local Municipality, Free State,",-28.111211,26.857181,South Africa
Virginia Provincial,Hospital,,,,-28.111328,26.857076,South Africa
Vrede Hospital (Thebe/phumelela District Hospital),Hospital,+27 58 913 2377,,"Kuhn Street, Vrede, Free State, 9835",-27.433881,29.156253,South Africa
Vredenburg Provincial Hospital,Hospital,+27 22 709 7200,,"123 Voortrekker Street, Vredenburg, Saldanha Bay, 7380",-32.913668,17.990626,South Africa
Vredendal Hospital,Hospital,+27 27 213 2039,,"Van Der Stel Street, Vredendal, 8160",-31.669091,18.505339,South Africa
Vryburg District Hospital,Hospital,,,Vryburg,-26.957356,24.71546,South Africa
Vryburg Private Hospital,Hospital,,,"67 Molopo Street, Vryburg, 8600",-26.946574,24.722494,South Africa
Vryheid Hospital,Hospital,+27 34 982 2111,,"Coswald Brown Street, Vryheid, 3100",-27.757884,30.797481,South Africa
Walmer 14th Avenue Clinic,Hospital,+27 41 367 2287,,"288 14th Avenue, Gqeberha, 6070",-33.982255,25.563026,South Africa
Waterval Boven Hospital,Hospital,+27 13 257 0015,,"1 Slaaihoek Pad, Waterval Boven, 1195",-25.648145,30.338329,South Africa
Wesfleur Hospital,Hospital,+27 21 571 8043,,"Wesfleur Circle, Atlantis, 7349, ZA",-33.564847,18.495259,South Africa
Weskoppies Hospital-Dietetics department,Hospital,+27 12 319 9500,,"Ketjen Street, Pretoria, 0030",-25.746231,28.164611,South Africa
Weskoppies Psychiatric Hospital,Hospital,+27 12 319 9500,,"1 1 Ketjen Street, Pretoria West, 0001",-25.762223,28.162266,South Africa
West End Community Health Center,Hospital,+27 41 482 0386,,"Cnr Baubinia Road & St Bridget Street, West End, Bethelsdorp, 6059",-33.884899,25.518676,South Africa
West End Hospital,Hospital,+27 53 861 3911,,"121 Green Street, West End, Kimberley, 8301",-28.737907,24.72293,South Africa
Westdene Medical Centre,Hospital,,,Bloemfontein,-29.106257,26.210375,South Africa
Wilhelm Stahl Hospital,Hospital,+27 49 842 1111,,"104 du Plessis Street, Middelburg,Eastern Cape, 5900",-31.491102,24.995837,South Africa
Willowmore Hospital,Hospital,+27 44 923 1148,,"Knysna Street, Willowmore, Eastern Cape, 6445",-33.300454,23.476948,South Africa
Willowvale Hospital,Hospital,+27 47 499 1015,,"Willowvale, 5040",-32.270208,28.519692,South Africa
Wilmed Park Private Hospital,Hospital,+27 18 468 7700,,"Cnr Ametis & Marmer Street, Wilkoppies, Klerksdorp, 2571",-26.830448,26.678027,South Africa
Winburg Provincial Hospital,Hospital,+27 51 881 0046,,"1 North Ave Nothern Avenue, Winburg,Free State, 9420,",-28.50959,27.007307,South Africa
Wisani Medical Centre,Hospital,+27 12 703 1294,,"9128 Mosoane Street, Ga-Rankuwa, 0221",-25.615742,27.985645,South Africa
Witbank Provincial Hospital,Hospital,+27 13 656 2111,,"Cnr Mandela & Coert Steynberg Street, Emalahleni, 1034",-25.877067,29.227319,South Africa
Witrand Psychiatric Hospital,Hospital,+27 18 294 9100,info@witrandhospital.co.za,"Witrand Hospital Deppe Street, Potchefstroom",-26.689409,27.073748,South Africa
Witrand Psychiatric Hospital,Hospital,,,,-26.684923,27.066493,South Africa
Zeerust Hospital,Hospital,+27186429900;+27183633181,nmosiane@nwpg.gov.za,"1 Hooge Street, Zeerust, 2880",-25.542914,26.065103,South Africa
Zithulele Hospital,Hospital,+27 47 573 8935,,5080,-32.049639,29.060693,South Africa
Zuid Afrikaans Hospital,Hospital,+27 12 343 0300,,"255 Bourke Street, Pretoria, 0002",-25.762255,28.205548,South Africa
clinic,Hospital,,,"Poliyana Street, prieska,northern cape",-29.659806,22.730446,South Africa
eMalahleni Private Hospital,Hospital,+27 13 655 3000,info@ephospital.co.za,"39 Mandela Street, eMalahleni, 1038",-25.875009,29.216149,South Africa
hopetown clinic,Hospital,,,,-29.628094,24.088216,South Africa
laudium hospital,Hospital,+27 12 374 4021,,"480 Bengal Street, Laudium, Centurion",-25.783718,28.087298,South Africa
middelbirg hospital,Hospital,,,,-25.819152,29.457272,South Africa
slovo park clinic,Hospital,,,"Durban Drive, springs, 1559",-26.214215,28.489231,South Africa
